mask_id,timestamp,status
1259,395.215003849,dropped
1260,395.248291156,dropped
1261,395.281676055,dropped
1262,395.314956638,dropped
1263,395.348360748,dropped
1264,395.381619591,dropped
1265,395.415027927,dropped
1266,395.448299449,dropped
1267,395.481648711,dropped
1268,395.514933236,dropped
1269,395.548360165,dropped
1270,395.581609682,dropped
1271,395.615003056,dropped
1272,395.648421724,dropped
1273,395.681663236,dropped
1274,395.714941986,dropped
1275,395.748377783,dropped
1276,395.781596691,dropped
1277,395.815026309,dropped
1278,395.848353406,dropped
1279,395.881667215,dropped
1280,395.915014899,dropped
1281,395.948331622,dropped
1282,395.98162574,dropped
1283,396.014997918,dropped
1284,396.048292228,dropped
1285,396.081671034,dropped
1286,396.115060086,dropped
1287,396.148384573,dropped
1288,396.181730293,dropped
1289,396.214996226,dropped
1290,396.248450443,dropped
1291,396.28166712,dropped
1292,396.315086036,dropped
1293,396.34836109,dropped
1294,396.381747169,dropped
1295,396.415001036,dropped
1296,396.448421168,dropped
1297,396.481664505,dropped
1298,396.515033561,dropped
1299,396.548324695,dropped
1300,396.581707373,dropped
1301,396.614977615,dropped
1302,396.648428423,dropped
1303,396.68165468,dropped
1304,396.715068903,dropped
1305,396.748335413,dropped
1306,396.781712891,dropped
1307,396.814989927,dropped
1308,396.848413145,dropped
1309,396.881626802,dropped
1310,396.914935639,dropped
1311,396.948347693,dropped
1312,396.981727244,dropped
1313,397.015024407,dropped
1314,397.048420608,dropped
1315,397.081662941,dropped
1316,397.115058983,dropped
1317,397.14837069,dropped
1318,397.18173155,dropped
1319,397.214987885,dropped
1320,397.248425393,dropped
1321,397.281672573,dropped
1322,397.315082331,dropped
1323,397.348328491,dropped
1324,397.381534589,dropped
1325,397.41500109,dropped
1326,397.448436525,dropped
1327,397.481658284,dropped
1328,397.515063187,dropped
1329,397.548380301,dropped
1330,397.581717162,dropped
1331,397.614986293,dropped
1332,397.64839784,dropped
1333,397.681669874,dropped
1334,397.715055069,dropped
1335,397.748363601,dropped
1336,397.781723847,dropped
1337,397.814990394,dropped
1338,397.848249763,dropped
1339,397.881650526,dropped
1340,397.915018685,dropped
1341,397.948331236,dropped
1342,397.981712475,dropped
1343,398.014988752,dropped
1344,398.048401735,dropped
1345,398.081638484,dropped
1346,398.115058804,dropped
1347,398.148349342,dropped
1348,398.181718522,dropped
1349,398.215002934,dropped
1350,398.248405708,dropped
1351,398.281656239,dropped
1352,398.315035659,dropped
1353,398.348348945,dropped
1354,398.38171873,dropped
